#CODE;;ENGLISH;;ENGLISH
########################;;;;
#HRE;;;;
#######################;;;;
d_ohrid_adj_oghuz;;Üsküpian;;
d_ohrid_adj_turkmen;;Üsküpian;;
d_ohrid_adj_turkish;;Üsküpian;;
d_turnovo;;Tarnovo;Paristrion,Nigbolu;Paristrion
d_turnovo_adj;Veliko Tarnovo;Tarnovoan;;Bulgarian
d_turnovo_adj_greek;Veliko Tarnovo;Paristrionan;;
d_turnovo_adj_armenian;Veliko Tarnovo;Paristrionan;;
d_turnovo_adj_arberian;Veliko Tarnovo;Paristrionan;;
d_turnovo_adj_georgian;Veliko Tarnovo;Paristrionan;;
d_turnovo_adj_alan;Veliko Tarnovo;Paristrionan;;
d_turnovo_adj_oghuz;;Nigbolian;;
d_turnovo_adj_turkmen;;Nigbolian;;
d_turnovo_adj_turkish;;Nigbolian;;
d_karvuna;Dobruja;Karvuna;Mikrá Skythia,Dobruja;
d_karvuna_adj;Dobrujan;Karvunan;;
d_karvuna_adj_greek;Dobrujan;Mikrá Skythian;;
d_karvuna_adj_armenian;Dobrujan;Mikrá Skythian;;
d_karvuna_adj_georgian;Dobrujan;Mikrá Skythian;;
d_karvuna_adj_alan;Dobrujan;Mikrá Skythian;;
d_karvuna_adj_arberian;Dobrujan;Mikrá Skythian;;
d_karvuna_adj_oghuz;;Dobrujan;;
d_karvuna_adj_turkmen;;Dobrujan;;
d_karvuna_adj_turkish;;Dobrujan;;
d_vidin;Vidin;Vidin;Bononia,Bodony,Diiu;Vidin
d_vidin_adj;Vidin;Vidinan;;Vidinan
d_vidin_adj_greek;Vidin;Bononian;;
d_vidin_adj_arberian;Vidin;Bononian;;
d_vidin_adj_armenian;Vidin;Bononian;;
d_vidin_adj_alan;Vidin;Bononian;;
d_vidin_adj_georgian;Vidin;Bononian;;
d_vidin_adj_hungarian;Vidin;Bodonyan;;
d_vidin_adj_romanian;Vidin;Diiuan;;
d_adrianopolis;;Plovdiv;Maqaduniya,Rumelî,Makedonía,Philippopolis;
d_adrianopolis_adj;Plovdiv;Plovdivian;;
d_adrianopolis_adj_greek;Plovdiv;Makedonían;;
d_adrianopolis_adj_arberian;Plovdiv;Makedonían;;
d_adrianopolis_adj_armenian;Plovdiv;Makedonían;;
d_adrianopolis_adj_alan;Plovdiv;Makedonían;;
d_adrianopolis_adj_georgian;Plovdiv;Makedonían;;
d_adrianopolis_adj_italian;;Philippopolitan;;
d_adrianopolis_adj_venetian;;Philippopolitan;;
d_adrianopolis_adj_ligurian;;Philippopolitan;;
d_adrianopolis_adj_central_italian;;Philippopolitan;;
d_adrianopolis_adj_southern_italian;;Philippopolitan;;
d_adrianopolis_adj_tuscan;;Philippopolitan;;
d_adrianopolis_adj_neapolitan;;Philippopolitan;;
d_adrianopolis_adj_corsican;;Philippopolitan;;
d_adrianopolis_adj_sardinian;;Philippopolitan;;
d_adrianopolis_adj_sicilian;;Philippopolitan;;
d_adrianopolis_adj_english;;Philippopolitan;;
d_adrianopolis_adj_frankish;;Philippopolitan;;
d_adrianopolis_adj_occitan;;Philippopolitan;;
d_adrianopolis_adj_arpitan;;Philippopolitan;;
d_adrianopolis_adj_norman;;Philippopolitan;;
d_adrianopolis_adj_german;;Philippopolitan;;
d_adrianopolis_adj_danish;;Philippopolitan;;
d_adrianopolis_adj_swedish;;Philippopolitan;;
d_adrianopolis_adj_norwegian;;Philippopolitan;;
d_adrianopolis_adj_gothic;;Philippopolitan;;
d_adrianopolis_adj_hungarian;;Philippopolitan;;
d_adrianopolis_adj_leonese;;Philippopolitan;;
d_adrianopolis_adj_castillian;;Philippopolitan;;
d_adrianopolis_adj_aragonese;;Philippopolitan;;
d_adrianopolis_adj_basque;;Philippopolitan;;
d_adrianopolis_adj_oghuz;;Rumelîan;;
d_adrianopolis_adj_turkmen;;Rumelîan;;
d_adrianopolis_adj_turkish;;Rumelîan;;
d_adrianopolis_adj_maghreb_arabic;;Maqaduniyan;;
d_adrianopolis_adj_levantine_arabic;;Maqaduniyan;;
d_adrianopolis_adj_egyptian_arabic;;Maqaduniyan;;
d_adrianopolis_adj_sicilian_arabic;;Maqaduniyan;;
d_adrianopolis_adj_andalusian_arabic;;Maqaduniyan;;
d_adrianopolis_adj_bedouin_arabic;;Maqaduniyan;;
d_adrianopolis_adj_berber;;Maqaduniyan;;
d_adrianopolis_adj_tuareg;;Maqaduniyan;;
#######################;;;;
#Byzzie;;;;
#######################;;;;
e_byzantium;;Basileia Rhõmaiõn;Imperium Romaniae,Rómverska keisaradæmið,Rzímská Rzíse,Római Birodalom,Cesarstwo Rzymski,Rimsko Carstvo,Rimsku Imperiju,Rimsko Cesárstvo,Rimskaya Imperiya,Rimska Imperiya,Imperiul Roman,Perandoria Romake,Hrromeakan Kaysrut'yun,Romis Imperia;Roman Empire
e_byzantium_adj;;Rhõmaiõn;;
e_byzantium_adj_armenian;;Hrromeakan;;
e_byzantium_adj_georgian;;Romis;;
e_byzantium_adj_arberian;;Romake;;
e_byzantium_adj_romanian;;Romani;;
e_byzantium_adj_serbian;;Rimsko;;
e_byzantium_adj_croatian;;Rimsko;;
e_byzantium_adj_bosnian;;Rimsku;;
e_byzantium_adj_karantanci;;Rimsko;;
e_byzantium_adj_bulgarian;;Rimska;;
e_byzantium_adj_polish;;Rzymski;;
e_byzantium_adj_bohemian;;Rzímská;;
e_byzantium_adj_hungarian;;Római;;
e_byzantium_adj_russian;;Rimskaya;;
e_byzantium_adj_norwegian;;Rómverska;;
e_byzantium_adj_danish;;Rómverska;;
e_byzantium_adj_swedish;;Rómverska;;
e_byzantium_adj_anglonorse;;Rómverska;;
e_byzantium_adj_norse;;Rómverska;;
e_byzantium_adj_norsegaelic;;Rómverska;;
e_byzantium_adj_icelandic;;Rómverska;;
k_byzantium;;Thessalonika;Thessalonique,Tessalonica,Thessalonikes;Thessalonika
k_byzantium_adj;;Thessalonikan;;Thessalonian
k_anatolia;;Ikonion;Rûm,Anatolie;Iconion
k_anatolia_adj;;Ikonian;;Anatolian
k_anatolia_adj_oghuz;;Rûmian;;
k_anatolia_adj_turkmen;;Rûmian;;
k_anatolia_adj_turkish;;Rûmian;;
k_anatolia_adj_frankish;;Anatolian;;
k_anatolia_adj_norman;;Anatolian;;
k_nikaea;;Nikaia;;Nicaea
k_nikaea_adj;;Nikaian;;Nicaean
k_epirus;;Epeiros;Épire,Epirus;Epirus
k_epirus_adj;;Epirote;;Epirene
k_cilician;;Kilikia;Cilicie;Cilicia
k_cilician_adj;;Kilikyan;;Cilician
k_cilician_adj_frankish;;Cilician;;
k_cilician_adj_norman;;Cilician;;
k_candia;;Kretes;Candie,Candia;
k_candia_adj;;Kretan;;
k_candia_adj_dalmatian;;Candian;;
k_candia_adj_venetian;;Candian;;
k_candia_adj_ligurian;;Candian;;
k_candia_adj_central_italian;;Candian;;
k_candia_adj_southern_italian;;Candian;;
k_candia_adj_tuscan;;Candian;;
k_candia_adj_neapolitan;;Candian;;
k_candia_adj_corsican;;Candian;;
k_candia_adj_sardinian;;Candian;;
k_candia_adj_sicilian;;Candian;;
k_candia_adj_italian;;Candian;;
k_candia_adj_frankish;;Candian;;
k_candia_adj_norman;;Candian;;
k_achaea_adj;;Morean;;
k_achaea_adj_dalmatian;;Achaian;;
k_achaea_adj_venetian;;Achaian;;
k_achaea_adj_ligurian;;Achaian;;
k_achaea_adj_central_italian;;Achaian;;
k_achaea_adj_southern_italian;;Achaian;;
k_achaea_adj_tuscan;;Achaian;;
k_achaea_adj_neapolitan;;Achaian;;
k_achaea_adj_corsican;;Achaian;;
k_achaea_adj_sardinian;;Achaian;;
k_achaea_adj_sicilian;;Achaian;;
k_achaea_adj_italian;;Achaian;;
k_achaea_adj_frankish;;Achaïan;;
k_achaea_adj_norman;;Achaïan;;
k_achaea;;Moréos;Achaïe,Achaia;
k_cyprus;;Kyprou;Chypre,Cipro;
k_cyprus_adj;;Kyprouan;;
k_cyprus_adj_dalmatian;;Ciproan;;
k_cyprus_adj_venetian;;Ciproan;;
k_cyprus_adj_ligurian;;Ciproan;;
k_cyprus_adj_central_italian;;Ciproan;;
k_cyprus_adj_southern_italian;;Ciproan;;
k_cyprus_adj_tuscan;;Ciproan;;
k_cyprus_adj_neapolitan;;Ciproan;;
k_cyprus_adj_corsican;;Ciproan;;
k_cyprus_adj_sardinian;;Ciproan;;
k_cyprus_adj_sicilian;;Ciproan;;
k_cyprus_adj_italian;;Ciproan;;
k_cyprus_adj_frankish;;Chyprean;;
k_cyprus_adj_norman;;Chyprean;;
k_trebizond;;Trebizond;;
k_trebizond_adj;;Trebizondian;;
d_dyrrachion_adj;;Dyrrachian;;
d_dyrrachion_adj_oghuz;;Diraçan;;
d_dyrrachion_adj_turkmen;;Diraçan;;
d_dyrrachion_adj_turkish;;Diraçan;;
d_dyrrachion_adj_arberian;;Dürresian;;
d_dyrrachion_adj_dalmatian;;Durazzian;;
d_dyrrachion_adj_venetian;;Durazzian;;
d_dyrrachion_adj_ligurian;;Durazzian;;
d_dyrrachion_adj_central_italian;;Durazzian;;
d_dyrrachion_adj_southern_italian;;Durazzian;;
d_dyrrachion_adj_tuscan;;Durazzian;;
d_dyrrachion_adj_neapolitan;;Durazzian;;
d_dyrrachion_adj_corsican;;Durazzian;;
d_dyrrachion_adj_sardinian;;Durazzian;;
d_dyrrachion_adj_sicilian;;Durazzian;;
d_dyrrachion_adj_italian;;Durazzian;;
d_dyrrachion;;Dyrráchiou;Drac,Durazzo,Durazzu,Durazo,Durrës,Diraç;
d_epirus_adj;;Nikopolean;;
d_epirus_adj_oghuz;;Yanyan;;
d_epirus_adj_turkmen;;Yanyan;;
d_epirus_adj_turkish;;Yanyan;;
d_epirus;;Nikopoleos;Épire,Epirus,Yanya;
d_cephalonia_adj;;Kephalenian;;
d_cephalonia_adj_oghuz;;Yedi Adalaran;;
d_cephalonia_adj_turkmen;;Yedi Adalaran;;
d_cephalonia_adj_turkish;;Yedi Adalaran;;
d_cephalonia;;Kephallenias;Cefalonia,Céphalonie,Yedi Adalar;
d_athens_adj;;Helládic;;Hellenic
d_athens_adj_oghuz;;Atinan;;
d_athens_adj_turkmen;;Atinan;;
d_athens_adj_turkish;;Atinan;;
d_athens_adj_dalmatian;;Atenan;;
d_athens_adj_venetian;;Atenan;;
d_athens_adj_ligurian;;Atenan;;
d_athens_adj_central_italian;;Atenan;;
d_athens_adj_southern_italian;;Atenan;;
d_athens_adj_tuscan;;Atenan;;
d_athens_adj_neapolitan;;Atenan;;
d_athens_adj_corsican;;Atenan;;
d_athens_adj_sardinian;;Atenan;;
d_athens_adj_sicilian;;Atenan;;
d_athens_adj_italian;;Atenan;;
d_athens_adj_frankish;;Athènan;;
d_athens_adj_norman;;Athènan;;
d_athens;;Helládos;Athènes,Atene,Atenes,Atina;Hellas
d_achaia_adj;;Peloponnesian;;
d_achaia_adj_oghuz;;Morân;;
d_achaia_adj_turkmen;;Morân;;
d_achaia_adj_turkish;;Morân;;
d_achaia_adj_dalmatian;;Achaian;;
d_achaia_adj_venetian;;Achaian;;
d_achaia_adj_ligurian;;Achaian;;
d_achaia_adj_central_italian;;Achaian;;
d_achaia_adj_southern_italian;;Achaian;;
d_achaia_adj_tuscan;;Achaian;;
d_achaia_adj_neapolitan;;Achaian;;
d_achaia_adj_corsican;;Achaian;;
d_achaia_adj_sardinian;;Achaian;;
d_achaia_adj_sicilian;;Achaian;;
d_achaia_adj_italian;;Achaian;;
d_achaia_adj_frankish;;Achaïan;;
d_achaia_adj_norman;;Achaïan;;
d_achaia;;Peloponnesou;Achaïe,Achaia,Morâ;
d_neopatras_adj;;Vlachian;;
d_neopatras_adj_oghuz;;Tesalyan;;
d_neopatras_adj_turkmen;;Tesalyan;;
d_neopatras_adj_turkish;;Tesalyan;;
d_neopatras_adj_dalmatian;;Neopatrian;;
d_neopatras_adj_venetian;;Neopatrian;;
d_neopatras_adj_ligurian;;Neopatrian;;
d_neopatras_adj_central_italian;;Neopatrian;;
d_neoptras_adj_southern_italian;;Neopatrian;;
d_neopatras_adj_tuscan;;Neopatrian;;
d_neopatras_adj_neapolitan;;Neopatrian;;
d_neopatras_adj_corsican;;Neopatrian;;
d_neopatras_adj_sardinian;;Neopatrian;;
d_neopatras_adj_sicilian;;Neopatrian;;
d_neopatras_adj_italian;;Neopatrian;;
d_neopatras_adj_frankish;;Neopatrian;;
d_neopatras_adj_norman;;Neopatrian;;
d_neopatras;;Megále Vlachía;Neopatras,Neopatrie,Neopatria,Tesalya;
d_thessalonika_adj;;Thessalonikan;;
d_thessalonika;;Thessalonikes;Thessalonique,Tessalonica,Solun,Selânik;
d_thessalonika_adj_turkish;Thessalonian;Salonikan;;
d_thessalonika_adj_russian;Thessalonian;Solunskiy;;
d_thessalonika_adj_bohemian;Thessalonian;Solunian;;
d_thessalonika_adj_moravian;Thessalonian;Solunian;;
d_thessalonika_adj_polish;Thessalonian;Solunian;;
d_thessalonika_adj_pommeranian;Thessalonian;Solunian;;
d_thessalonika_adj_croatian;Thessalonian;Solunian;;
d_thessalonika_adj_bosnian;Thessalonian;Solunian;;
d_thessalonika_adj_serbian;Thessalonian;Solunian;;
d_thessalonika_adj_karantanci;Thessalonian;Solunian;;
d_thessalonika_adj_bulgarian;Thessalonian;Solunian;;
d_strymon_adj;;Strymonian;;Greek
d_strymon_adj_oghuz;;Serezian;;
d_strymon_adj_turkmen;;Serezian;;
d_strymon_adj_turkish;;Serezian;;
d_strymon;;Strymonos;Serez;Strymon
d_thrace_adj;;Thracian;;
d_thrace;;Thrakes;Thrace,Trakija,Trakya;
d_samos_adj;;Samian;;
d_samos_adj_oghuz;;Izmiran;;
d_samos_adj_turkmen;;Izmiran;;
d_samos_adj_turkish;;Aydinan;;
d_samos;;Samou;Izmir,Aydin;
d_opsikon_adj;;Opsikian;;
d_opsikon_adj_oghuz;;Hüdavendigâran;;
d_opsikon_adj_turkmen;;Hüdavendigâran;;
d_opsikon_adj_turkish;;Hüdavendigâran;;
d_opsikon_adj_maghreb_arabic;;Nîqîyan;;
d_opsikon_adj_bedouin_arabic;;Nîqîyan;;
d_opsikon_adj_levantine_arabic;;Nîqîyan;;
d_opsikon_adj_egyptian_arabic;;Nîqîyan;;
d_opsikon_adj_andalusian_arabic;;Nîqîyan;;
d_opsikon_adj_dalmatian;;Nicean;;
d_opsikon_adj_venetian;;Nicean;;
d_opsikon_adj_ligurian;;Nicean;;
d_opsikon_adj_central_italian;;Nicean;;
d_opsikon_adj_southern_italian;;Nicean;;
d_opsikon_adj_tuscan;;Nicean;;
d_opsikon_adj_neapolitan;;Nicean;;
d_opsikon_adj_corsican;;Nicean;;
d_opsikon_adj_sardinian;;Nicean;;
d_opsikon_adj_sicilian;;Nicean;;
d_opsikon_adj_italian;;Nicean;;
d_opsikon_adj_frankish;;Nicéan;;
d_opsikon_adj_norman;;Nicéan;;
d_opsikon;;Opsikion;Nicée,Nicea,Nîqîyah,Hüdavendigâr;
d_optimatoi_adj;;Optimatian;;
d_optimatoi_adj_oghuz;;Koca-elian;;
d_optimatoi_adj_turkmen;;Koca-elian;;
d_optimatoi_adj_turkish;;Koca-elian;;
d_optimatoi_adj_maghreb_arabic;;Niqmûdiyan;;
d_optimatoi_adj_bedouin_arabic;;Niqmûdiyan;;
d_optimatoi_adj_levantine_arabic;;Niqmûdiyan;;
d_optimatoi_adj_egyptian_arabic;;Niqmûdiyan;;
d_optimatoi_adj_andalusian_arabic;;Niqmûdiyan;;
d_optimatoi_adj_dalmatian;;Nicomedian;;
d_optimatoi_adj_venetian;;Nicomedian;;
d_optimatoi_adj_ligurian;;Nicomedian;;
d_optimatoi_adj_central_italian;;Nicomedian;;
d_optimatoi_adj_southern_italian;;Nicomedian;;
d_optimatoi_adj_tuscan;;Nicomedian;;
d_optimatoi_adj_neapolitan;;Nicomedian;;
d_optimatoi_adj_corsican;;Nicomedian;;
d_optimatoi_adj_sardinian;;Nicomedian;;
d_optimatoi_adj_sicilian;;Nicomedian;;
d_optimatoi_adj_italian;;Nicomedian;;
d_optimatoi_adj_frankish;;Nicomédian;;
d_optimatoi_adj_norman;;Nicomédian;;
d_optimatoi;;Optimàton;Nicomédie,Nicomedia,Niqmûdiyah,Koca-eli;
d_paphlagonia_adj;;Paphlagonian;;
d_paphlagonia_adj_oghuz;;Kastamûniyyan;;
d_paphlagonia_adj_turkmen;;Kastamûniyyan;;
d_paphlagonia_adj_turkish;;Kastamûniyyan;;
d_paphlagonia;;Paphlagonias;Paphlagonie,Paphlagonia,Kastamûniyye;
d_boukellarion_adj;;Boukellarian;;
d_boukellarion_adj_oghuz;;Engüran;;
d_boukellarion_adj_turkmen;;Engüran;;
d_boukellarion_adj_turkish;;Engüran;;
d_boukellarion_adj_frankish;;Bucellairan;;
d_boukellarion_adj_norman;;Bucellairan;;
d_boukellarion;;Boukellarion;Bucellaires,Engürü;
d_anatolia_adj;;Anatolian;;
d_anatolia_adj_oghuz;;Rûmian;;
d_anatolia_adj_turkmen;;Rûmian;;
d_anatolia_adj_turkish;;Rûmian;;
d_anatolia;;Anatolikon;Rûm;
d_cibyrrhaeot_adj;;Kibyrrhaiotan;;
d_cibyrrhaeot_adj_oghuz;;Mentešan;;
d_cibyrrhaeot_adj_turkmen;;Mentešan;;
d_cibyrrhaeot_adj_turkish;;Mentešan;;
d_cibyrrhaeot;;Kibyrrhaioton;Cibyrrhéotes,Cibirreoti,Menteše;
d_cappadocia_adj;;Kappadokian;;
d_cappadocia_adj_oghuz;;Nigdean;;
d_cappadocia_adj_turkmen;;Nigdean;;
d_cappadocia_adj_turkish;;Nigdean;;
d_cappadocia;;Kappadokias;Nigde;
d_charsianon_adj;;Kharsianian;;
d_charsianon_adj_oghuz;;Kayseriyyan;;
d_charsianon_adj_turkmen;;Kayseriyyan;;
d_charsianon_adj_turkish;;Kayseriyyan;;
d_charsianon_adj_frankish;;Césaréan;;
d_charsianon_adj_norman;;Césaréan;;
d_charsianon_adj_armenian;;Gesarian;;
d_charsianon;;Kharsianoù;Gesaria,Césarée,Kayseriyye;
d_cyprus_adj;;Kyprouan;;Nicosian
d_cyprus_adj_oghuz;;Kibrisi;;
d_cyprus_adj_turkmen;;Kibrisi;;
d_cyprus_adj_turkish;;Kibrisi;;
d_cyprus_adj_maghreb_arabic;;Qubrusi;;
d_cyprus_adj_bedouin_arabic;;Qubrusi;;
d_cyprus_adj_levantine_arabic;;Qubrusi;;
d_cyprus_adj_egyptian_arabic;;Qubrusi;;
d_cyprus_adj_andalusian_arabic;;Qubrusi;;
d_cyprus_adj_frankish;;Chyprean;;
d_cyprus_adj_norman;;Chyprean;;
d_cyprus_adj_dalmatian;;Ciproan;;
d_cyprus_adj_venetian;;Ciproan;;
d_cyprus_adj_ligurian;;Ciproan;;
d_cyprus_adj_central_italian;;Ciproan;;
d_cyprus_adj_southern_italian;;Ciproan;;
d_cyprus_adj_tuscan;;Ciproan;;
d_cyprus_adj_neapolitan;;Ciproan;;
d_cyprus_adj_corsican;;Ciproan;;
d_cyprus_adj_sardinian;;Ciproan;;
d_cyprus_adj_sicilian;;Ciproan;;
d_cyprus_adj_italian;;Ciproan;;
d_cyprus;;Kyprou;Qubrus,Kibris,Chypre,Cipro;Nicosia
d_thracesia_adj;;Thrakesian;;
d_thracesia_adj_oghuz;;Ala Šehiran;;
d_thracesia_adj_turkmen;;Ala Šehiran;;
d_thracesia_adj_turkish;;Ala Šehiran;;
d_thracesia;;Thrakesion;Ala Šehir;
d_krete_adj;;Kretan;;
d_krete_adj_dalmatian;;Candian;;
d_krete_adj_venetian;;Candian;;
d_krete_adj_ligurian;;Candian;;
d_krete_adj_central_italian;;Candian;;
d_krete_adj_southern_italian;;Candian;;
d_krete_adj_tuscan;;Candian;;
d_krete_adj_neapolitan;;Candian;;
d_krete_adj_corsican;;Candian;;
d_krete_adj_sardinian;;Candian;;
d_krete_adj_sicilian;;Candian;;
d_krete_adj_italian;;Candian;;
d_krete_adj_frankish;;Candian;;
d_krete_adj_norman;;Candian;;
d_krete;;Kretes;Candie,Candia,Girit,Iqritish;
d_aegean_islands_adj;;Aigaían;;
d_aegean_islands_adj_dalmatian;;Arcipelagan;;
d_aegean_islands_adj_venetian;;Arcipelagan;;
d_aegean_islands_adj_ligurian;;Arcipelagan;;
d_aegean_islands_adj_central_italian;;Arcipelagan;;
d_aegean_islands_adj_southern_italian;;Arcipelagan;;
d_aegean_islands_adj_tuscan;;Arcipelagan;;
d_aegean_islands_adj_neapolitan;;Arcipelagan;;
d_aegean_islands_adj_corsican;;Arcipelagan;;
d_aegean_islands_adj_sardinian;;Arcipelagan;;
d_aegean_islands_adj_sicilian;;Arcipelagan;;
d_aegean_islands_adj_italian;;Arcipelagan;;
d_aegean_islands;;Aigaiou Pelàgous;dell'arcipelago;
d_armeniacon_adj;;Armeniakan;;
d_armeniacon_adj_oghuz;;Amasiyyan;;
d_armeniacon_adj_turkmen;;Amasiyyan;;
d_armeniacon_adj_turkish;;Amasiyyan;;
d_armeniacon_adj_frankish;;Amaséan;;
d_armeniacon_adj_norman;;Amaséan;;
d_armeniacon;;Armeniakon;Amasiyya,Amasée;
d_trebizond_adj;;Chaldian;;
d_trebizond_adj_oghuz;;Trapzuntian;;
d_trebizond_adj_turkmen;;Trapzuntian;;
d_trebizond_adj_turkish;;Trapzuntian;;
d_trebizond_adj_armenian;;Trapizontian;;
d_trebizond_adj_georgian;;T'rap'izontian;;
d_trebizond;;Chaldia;Trabzun,Trapizon,T'rap'izoni,Chaldée,Chaldia;
d_cherson;;Chersonessos;Gothia,Theodoro,Cherson,Korsun,Sudaq,Kefe;
d_cherson_adj;Chersonese;Chersonessosan;;
d_cherson_adj_khazar;;Sudaqan;;
d_cherson_adj_pecheneg;;Sudaqan;;
d_cherson_adj_oghuz;;Sudaqan;;
d_cherson_adj_turkmen;;Sudaqan;;
d_cherson_adj_kasogi;;Sudaqan;;
d_cherson_adj_avar;;Sudaqan;;
d_cherson_adj_bashkir;;Sudaqan;;
d_cherson_adj_karluk;;Sudaqan;;
d_cherson_adj_mongol;;Kefean;;
d_cherson_adj_cuman;;Kefean;;
d_cherson_adj_kirghiz;;Kefean;;
d_cherson_adj_uighur;;Kefean;;
d_cherson_adj_turkish;;Kefean;;
d_cherson_adj_bolghar;;Sudaqan;;
d_cherson_adj_polish;;Korsunian;;
d_cherson_adj_pommeranian;;Korsunian;;
d_cherson_adj_bohemian;;Korsunian;;
d_cherson_adj_moravian;;Korsunian;;
d_cherson_adj_russian;;Korsunsky;;
d_cherson_adj_serbian;;Korsunian;;
d_cherson_adj_croatian;;Korsunian;;
d_cherson_adj_bulgarian;;Korsunian;;
d_cherson_adj_karantanci;;Korsunian;;
d_cherson_adj_bosnian;;Korsunian;;
d_cherson_adj_dalmatian;;Gothian;;
d_cherson_adj_italian;;Gothian;;
d_cherson_adj_venetian;;Gothian;;
d_cherson_adj_ligurian;;Gothian;;
d_cherson_adj_central_italian;;Gothian;;
d_cherson_adj_southern_italian;;Gothian;;
d_cherson_adj_tuscan;;Gothian;;
d_cherson_adj_neapolitan;;Gothian;;
d_cherson_adj_corsican;;Gothian;;
d_cherson_adj_sardinian;;Gothian;;
d_cherson_adj_sicilian;;Gothian;;
d_cherson_adj_east_gothic;;Theodoroian;;
d_sebasteia_adj;;Sebasteian;;
d_sebasteia_adj_frankish;;Sebastean;;
d_sebasteia_adj_norman;;Sebastean;;
d_sebasteia_adj_oghuz;;Sivasian;;
d_sebasteia_adj_turkmen;;Sivasian;;
d_sebasteia_adj_turkish;;Sivasian;;
d_sebasteia;;Sebasteias;Sebasta,Sébaste,Sivas;
d_coloneia_adj;;Koloneian;;
d_coloneia_adj_oghuz;;Divrigan;;
d_coloneia_adj_turkmen;;Divrigan;;
d_coloneia_adj_turkish;;Divrigan;;
d_coloneia_adj_frankish;;Colonéan;;
d_coloneia_adj_norman;;Colonéan;;
d_coloneia;;Koloneias;Colonée,Divrigi;
d_lykandos_adj;;Lykandian;;
d_lykandos_adj_oghuz;;Elbistani;;
d_lykandos_adj_turkmen;;Elbistani;;
d_lykandos_adj_turkish;;Elbistani;;
d_lykandos_adj_maghreb_arabic;;Ablustaini;;
d_lykandos_adj_bedouin_arabic;;Ablustaini;;
d_lykandos_adj_levantine_arabic;;Ablustaini;;
d_lykandos_adj_egyptian_arabic;;Ablustaini;;
d_lykandos_adj_andalusian_arabic;;Ablustaini;;
d_lykandos_adj_armenian;;Ablastayni;;
d_lykandos;;Lykàndou;Ablustain,Ablastayn,Elbistan;
d_seleukeia_adj;;Kilikían;;Cilicia Trachean
d_seleukeia_adj_oghuz;;Silifkan;;
d_seleukeia_adj_turkmen;;Silifkan;;
d_seleukeia_adj_turkish;;Qarâmani;;
d_seleukeia_adj_armenian;;Selewkian;;
d_seleukeia;;Kilikía Thrakeía;Silifke,Qarâman,Selewkia,Cilicie Trachée;Cilicia Trachea
d_armenia_minor_adj;;Kilikían;;Cilicia Pediasen
d_armenia_minor_adj_oghuz;;Atanân;;
d_armenia_minor_adj_turkmen;;Atanân;;
d_armenia_minor_adj_turkish;;Atanân;;
d_armenia_minor_adj_norman;;Cilician;;
d_armenia_minor_adj_frankish;;Cilician;;
d_armenia_minor;;Kilikía Pediás;Atanâ,Kilikia,Cilicie;Cilicia Pedias
###################;;;;
#Steppes;;;;
###################;;;;
#Khazaria;;;;
k_khazaria;;Qazarstan;Qasarstan,Ho-sastan,Xäzärstan,Qazahrstan,Khazarstan,Xazarstán,Chazaria,Xazir-k',Xazar'i,Cassaria,Hazarstan,Kozariaia,Chazarsko,Kozaria,Kozarye,Kozária,Kozárstan;
k_khazaria_adj;;Qazar;;
k_khazaria_adj_uigur;;Qasar;;
k_khazaria_adj_khitan;;Ho-sa;;
k_khazaria_adj_kirghiz;;Xäzär;;
k_khazaria_adj_mongol;;Xäzär;;
k_khazaria_adj_oghuz;;Hazar;;
k_khazaria_adj_turkmen;;Hazar;;
k_khazaria_adj_turkish;;Hazar;;
k_khazaria_adj_pecheneg;;Hazar;;
k_khazaria_adj_sicilian_greek;;Chazaroi;;
k_khazaria_adj_arberian;;Chazaroi;;
k_khazaria_adj_armenian;;Xazir;;
k_khazaria_adj_georgian;;Xazar;;
k_khazaria_adj_greek;;Chazaroi;;
k_khazaria_adj_alan;;Chazaroi;;
k_khazaria_adj_east_gothic;;Chazaroi;;
k_khazaria_adj_pahlavi;;Xazarí;;
k_khazaria_adj_persian;;Xazarí;;
k_khazaria_adj_tajik;;Xazarí;;
k_khazaria_adj_daylamite;;Xazarí;;
k_khazaria_adj_soghdian;;Xazarí;;
k_khazaria_adj_khwarezmi;;Xazarí;;
k_khazaria_adj_kurdish;;Xazarí;;
k_khazaria_adj_khalaj;;Xazarí;;
k_khazaria_adj_pashtun;;Xazarí;;
k_khazaria_adj_qufs;;Xazarí;;
k_khazaria_adj_baloch;;Xazarí;;
k_khazaria_adj_polish;;Kozaran;;
k_khazaria_adj_pommeranian;;Kozaran;;
k_khazaria_adj_bohemian;;Chazarskoan;;
k_khazaria_adj_moravian;;Chazarskoan;;
k_khazaria_adj_russian;;Kozarskiy;;
k_khazaria_adj_serbian;;Kozaran;;
k_khazaria_adj_croatian;;Kozaran;;
k_khazaria_adj_bulgarian;;Kozaran;;
k_khazaria_adj_karantanci;;Kozaran;;
k_khazaria_adj_bosnian;;Kozaran;;
k_khazaria_adj_dalmatian;;Cassaro;;
k_khazaria_adj_italian;;Cassaro;;
k_khazaria_adj_venetian;;Cassaro;;
k_khazaria_adj_ligurian;;Cassaro;;
k_khazaria_adj_central_italian;;Cassaro;;
k_khazaria_adj_southern_italian;;Cassaro;;
k_khazaria_adj_tuscan;;Cassaro;;
k_khazaria_adj_neapolitan;;Cassaro;;
